"subject" "variable" "LAYING" "SITTING" "STANDING" "WALKING" "WALKING_DOWNSTAIRS" "WALKING_UPSTAIRS"
"13" "tbodyaccmeanz" -0.104331864532258 -0.0972465110836735 -0.112124137754386 -0.111431456192982 -0.101993941531915 -0.125767265890909
"13" "tgravityaccmeanx" -0.156852206467742 0.92557651244898 0.942695296842105 0.910855709298246 0.941875619787234 0.847634313454545
"13" "tgravityaccmeany" 0.656400944354839 0.101769752489796 -0.239943146315789 -0.283658580877193 -0.211555112553191 -0.357404501636364
"13" "tgravityaccmeanz" 0.598884988709677 0.0757773858163265 -0.0524856614035088 -0.131299718666667 -0.0950820341687234 -0.207507170584727
"13" "tbodyaccjerkmeanx" 0.0767774832096774 0.0752865881142857 0.0758630962280702 0.0809590227198246 0.101704538333298 0.0692442067545455
"13" "tbodyaccjerkmeany" 0.0183441894580645 -0.00112344092891837 0.00762035230350877 0.00308364501403509 -0.00751868156382979 -0.00128009758363636
"13" "tbodyaccjerkmeanz" -0.00988389709596774 -0.0232397245106122 -0.000704979340543859 0.00597249011754386 -0.0252977670276596 -0.0254126299290909
"13" "tbodygyromeanx" -0.00973609968045161 -0.0355124856836735 -0.0295492164431579 -0.0174207634701754 -0.122672201757447 -0.13829376226
"13" "tbodygyromeany" -0.0966250701451613 -0.0902687401836735 -0.0753205243684211 -0.0798472502663158 -0.0237205719148936 0.00381966911090909
"13" "tbodygyromeanz" 0.117819614790323 0.0823432026610204 0.085471246877193 0.0784205641252632 0.111284239655957 0.116679563256364
"13" "tbodygyrojerkmeanx" -0.101835573822581 -0.095919848877551 -0.0981199986666667 -0.0966598593263158 -0.0647199842553191 -0.0664817176345455
"13" "tbodygyrojerkmeany" -0.0417744000370968 -0.041036688077551 -0.0412872577807018 -0.0319849271912281 -0.0669414080765958 -0.0453051954036364
"13" "tbodygyrojerkmeanz" -0.0648770419677419 -0.0466121595938776 -0.053926078122807 -0.0636693233473684 -0.0512020476 -0.0661653916327273
"13" "tbodyaccmagmean" -0.960517768225806 -0.957690563673469 -0.971564243157895 -0.135643867842105 -0.0294634299553191 -0.10115350174
"13" "tgravityaccmagmean" -0.960517768225806 -0.957690563673469 -0.971564243157895 -0.135643867842105 -0.0294634299553191 -0.10115350174
"13" "tbodyaccjerkmagmean" -0.985467853870968 -0.989497838979592 -0.98680002754386 -0.133205034736842 -0.127926051502128 -0.456190454
"13" "tbodygyromagmean" -0.944303111935484 -0.951142644081633 -0.95782537245614 -0.218669558421053 -0.102114480531915 -0.237182958116364
"13" "tbodygyrojerkmagmean" -0.98544626483871 -0.992604304489796 -0.983637634912281 -0.303508210175439 -0.323552439276596 -0.631964902181818
"13" "fbodyaccmeanx" -0.974716920483871 -0.990135477755102 -0.989425965614035 -0.335030121052632 -0.0726602663212766 -0.382460736363636
"13" "fbodyaccmeany" -0.965843757258064 -0.959673916122449 -0.959427618245614 0.0955150666694737 -0.0364535247659574 -0.0636564765818182
"13" "fbodyaccmeanz" -0.966295582741935 -0.956183063510204 -0.97756730122807 -0.246851507561404 -0.151178724793617 -0.404785239945455
"13" "fbodyaccjerkmeanx" -0.985199684354839 -0.992678212653061 -0.988198276666667 -0.290460801694737 -0.11485155627234 -0.506212135636364
"13" "fbodyaccjerkmeany" -0.980375137419355 -0.983914101836735 -0.977752775438597 -0.0439195137368421 -0.207812348246809 -0.368996179072727
"13" "fbodyaccjerkmeanz" -0.980994601935484 -0.985261204693878 -0.98460855877193 -0.342263716894737 -0.276138039897872 -0.631496434363636
"13" "fbodygyromeanx" -0.96946349 -0.983218202857143 -0.957154108421053 -0.192856474047368 -0.319677124659574 -0.482113007636364
"13" "fbodygyromeany" -0.968689729193548 -0.982456053877551 -0.97291308 -0.256213554508772 -0.133828886725532 -0.492176104727273
"13" "fbodygyromeanz" -0.969126880322581 -0.968384415510204 -0.974394378070175 -0.276607954736842 -0.212906662531915 -0.255338945927273
"13" "fbodyaccmagmean" -0.959535493548387 -0.956901559653061 -0.972393559473684 -0.23460086645614 0.0528791880659574 -0.367522800909091
"13" "fbodybodyaccjerkmagmean" -0.980754385967742 -0.988348535306122 -0.981977536491228 -0.15211150075614 -0.0282156656914894 -0.425100006545455
"13" "fbodybodygyromagmean" -0.957681621290323 -0.973258277755102 -0.957488799473684 -0.267472373877193 -0.206121707212766 -0.485477308909091
"13" "fbodybodygyrojerkmagmean" -0.978150814032258 -0.991723741632653 -0.977197403859649 -0.338527133789474 -0.266399903210638 -0.656088544363636
"14" "tbodyaccmeanx" 0.233275439803922 0.279990577037037 0.280545613833333 0.271959598644068 0.293422115555556 0.26242106612963
"14" "tbodyaccmeany" -0.0113424652490196 -0.00870565463888889 -0.01520781344 -0.0217785380966102 -0.0200141413657778 -0.0204388180024074
"14" "tbodyaccmeanz" -0.0868333315509804 -0.100401490425926 -0.103817701790667 -0.106756369135593 -0.0928330165533333 -0.112279688983333
"14" "tgravityaccmeanx" -0.145483631627451 0.939038759814815 0.875319569 0.802973961525424 0.81629643 0.688256122222222
"14" "tgravityaccmeany" 0.48539692745098 -0.0364533962277778 -0.226692231166667 -0.270314822881356 -0.264254674666667 -0.322680364814815
"14" "tgravityaccmeanz" 0.83656291 -0.0945970534814815 -0.338174888666667 -0.422495268474576 -0.392555882222222 -0.49508872037037
"14" "tbodyaccjerkmeanx" 0.098140384845098 0.0741878844074074 0.0737933748485 0.0720877913452542 0.0428631626711111 0.0803303022222222
"14" "tbodyaccjerkmeany" -0.00831507059607843 -0.00436185985848148 0.00579566182983333 0.024116023559322 0.0291339421022222 -0.0183131159944444
"14" "tbodyaccjerkmeanz" -0.0323601505045098 -0.0105744513096296 -0.00720777760485 0.0199723036949153 0.0104952601188889 0.00344199486481481
"14" "tbodygyromeanx" 0.00505221181607843 -0.0440403326851852 -0.0220886526891667 -0.00347655062271186 -0.0147079653333333 0.0813841685037037
"14" "tbodygyromeany" -0.153423807745098 -0.0713478280925926 -0.05581088271 -0.0829682847966102 -0.0945288409066667 -0.123499570044444
"14" "tbodygyromeanz" 0.149124058235294 0.0928523607037037 0.07904758875 0.0513222717627119 0.0353344537555556 -0.0441381886666667
"14" "tbodygyrojerkmeanx" -0.105446637019608 -0.0921614578888889 -0.100718458866667 -0.110656054802153 -0.108620377713333 -0.128266667862963
"14" "tbodygyrojerkmeany" -0.0372677398193922 -0.0434577295055556 -0.04500967927 -0.0438969529084746 -0.0740589810844444 -0.0207749732407407
"14" "tbodygyrojerkmeanz" -0.0566171868039216 -0.0520121608148148 -0.0509036177765 -0.0388825919508475 -0.0615978795422222 -0.0137237620296296
"14" "tbodyaccmagmean" -0.905978250196078 -0.944197943703704 -0.943456847333333 -0.144404671779661 0.185537706866667 0.140108204051852
"14" "tgravityaccmagmean" -0.905978250196078 -0.944197943703704 -0.943456847333333 -0.144404671779661 0.185537706866667 0.140108204051852
"14" "tbodyaccjerkmagmean" -0.972576392941176 -0.976521006111111 -0.972965788166667 -0.377293155084746 0.0353601375466667 -0.28366383592037
"14" "tbodygyromagmean" -0.904665418431373 -0.942756369259259 -0.943530016833333 -0.137208741864407 0.166340011842444 0.365779419444444
"14" "tbodygyrojerkmagmean" -0.975621183137255 -0.988317606666667 -0.974873328 -0.519895046779661 -0.275120883488889 -0.399921949557407
"14" "fbodyaccmeanx" -0.933936178235294 -0.976456609259259 -0.9726995625 -0.421498172542373 0.0212541553977778 -0.323508442240741
"14" "fbodyaccmeany" -0.930366906078431 -0.932644766111111 -0.942178248333333 -0.174601844847458 0.3714824704 0.0163939234574074
"14" "fbodyaccmeanz" -0.927882307058824 -0.944126078888889 -0.9424220265 -0.177366434042373 0.280735952206667 0.191693742633333
"14" "fbodyaccjerkmeanx" -0.972010709215686 -0.981566649444444 -0.97818164 -0.472360616779661 -0.0337820458644444 -0.383497147037037
"14" "fbodyaccjerkmeany" -0.969342124313725 -0.968951769814815 -0.967249904833333 -0.376766600508475 0.164775056133333 -0.347606639592593
"14" "fbodyaccjerkmeanz" -0.968593195686275 -0.97275196962963 -0.966718434333333 -0.415899179152542 -0.0248789805888889 -0.264008468333333
"14" "fbodygyromeanx" -0.949959040588235 -0.978577117592593 -0.957111767 -0.508595851864407 -0.295315541666667 -0.441048358648148
"14" "fbodygyromeany" -0.938087898235294 -0.969806729814815 -0.9508361945 -0.215894949525424 0.0132082347333333 0.118687692187963
"14" "fbodygyromeanz" -0.949107162941176 -0.957020858888889 -0.950999877833333 -0.212925759152542 0.492414379822222 0.196703218737037
"14" "fbodyaccmagmean" -0.899463668843137 -0.940589853333333 -0.949715059833333 -0.373516771016949 0.471905155133333 -0.0759851813333333
"14" "fbodybodyaccjerkmagmean" -0.96798859627451 -0.972985342962963 -0.970214125833333 -0.431591453389831 0.186223478065556 -0.288744334092593
"14" "fbodybodygyromagmean" -0.930151731176471 -0.963320540555556 -0.944405563833333 -0.311386449661017 -0.0787568406777778 0.0488588668185185
"14" "fbodybodygyrojerkmagmean" -0.966455343137255 -0.987324239259259 -0.969175636833333 -0.591036936101695 -0.254747132274667 -0.457250612407407
"15" "tbodyaccmeanx" 0.2894756525 0.27290337979661 0.278915803962264 0.273899207962963 0.280198851190476 0.270187595833333
"15" "tbodyaccmeany" -0.0166296542054167 -0.0117188472271186 -0.0183516360396226 -0.0170809740090741 -0.00563047804309524 -0.0287523860708333
"15" "tbodyaccmeanz" -0.118530240291667 -0.11366125320339 -0.105910832679245 -0.107621819518519 -0.110526066428571 -0.116952464895833
"15" "tgravityaccmeanx" -0.1719930545 0.89036426220339 0.965528899622642 0.951524391481481 0.932302200476191 0.918544812291667
"15" "tgravityaccmeany" 0.899242553055556 0.210849305016949 -0.164713175490566 -0.233918282592593 -0.167462317142857 -0.3149610125
"15" "tgravityaccmeanz" -0.0369192905555556 0.00281565980440678 0.0645975994528302 0.0757356734814815 0.0788822410992857 0.0811803405
"15" "tbodyaccjerkmeanx" 0.0767515438611111 0.0784792788644068 0.0752280703207547 0.0897770721666667 0.0711457160166667 0.07297243298125
"15" "tbodyaccjerkmeany" 0.0123984271386111 -0.00898437589491525 0.00617255520183019 0.00890588563518519 0.01511589985 -0.00417361847916667
"15" "tbodyaccjerkmeanz" -0.00443927981861111 -0.00237207545345763 -0.00658737093471698 0.000658706162574074 -0.0100212901547619 -0.00525879898958333
"15" "tbodygyromeanx" -0.0168300887791667 -0.0377111130338983 -0.0262433562254717 -0.0554883847662963 -0.136618653071429 0.0903340029875
"15" "tbodygyromeany" -0.0619700871944444 -0.0803428762830509 -0.0659637517169811 -0.06124278833 -0.0346755727619048 -0.154721289270833
"15" "tbodygyromeanz" 0.113451899791667 0.0951978083898305 0.0761946738773585 0.0842484921022222 0.0711758197607143 0.0911681484547917
"15" "tbodygyrojerkmeanx" -0.102266714236111 -0.0953649067966102 -0.101358786226415 -0.0776692754648148 -0.0482532079928571 -0.144485986527083
"15" "tbodygyrojerkmeany" -0.0415878968152778 -0.0396068774557627 -0.0438507492018868 -0.0552536572125926 -0.0495415503071429 -0.0365419164020833
"15" "tbodygyrojerkmeanz" -0.0624334556236111 -0.0524148341983051 -0.052278397190566 -0.0510976492333333 -0.0339213064857143 -0.0767242496041667
"15" "tbodyaccmagmean" -0.955340661527778 -0.958669836271186 -0.961207616226415 -0.186514650759259 0.320449387166667 -0.000971394711666667
"15" "tgravityaccmagmean" -0.955340661527778 -0.958669836271186 -0.961207616226415 -0.186514650759259 0.320449387166667 -0.000971394711666667
"15" "tbodyaccjerkmagmean" -0.979890228194444 -0.986107839152542 -0.981495125660377 -0.320129322962963 -0.0372666071540476 -0.316050382083333
"15" "tbodygyromagmean" -0.944605127222222 -0.957331628305085 -0.946961381132076 -0.243711124444444 -0.121686320740476 -0.201217274
"15" "tbodygyrojerkmagmean" -0.983235025416667 -0.992188893898305 -0.984407077924528 -0.543979500555556 -0.509466648095238 -0.663637117708333
"15" "fbodyaccmeanx" -0.974016176527778 -0.986619609491525 -0.986724998867925 -0.31744092037037 0.235309825547619 -0.0746328434375
"15" "fbodyaccmeany" -0.962461124305556 -0.938926430779661 -0.943348788679245 0.111321097159074 0.167518099964286 -0.1019354328
"15" "fbodyaccmeanz" -0.95156594625 -0.963227004915254 -0.965473514528302 -0.554942138148148 -0.259812204547619 -0.5395910825
"15" "fbodyaccjerkmeanx" -0.981329999027778 -0.988106102033898 -0.985353492641509 -0.39082198537037 0.0619687485333333 -0.2370530733125
"15" "fbodyaccjerkmeany" -0.970833221666667 -0.978159013220339 -0.967884709433962 -0.0669378062222222 -0.0269769415214286 -0.338102216666667
"15" "fbodyaccjerkmeanz" -0.97477568375 -0.984908418474576 -0.982632302830189 -0.648905254074074 -0.345376541261905 -0.714554172708333
"15" "fbodygyromeanx" -0.955413596111111 -0.986152580338983 -0.950380286226415 -0.253399360296296 -0.22735956545 -0.361096856875
"15" "fbodygyromeany" -0.964310893611111 -0.979201724745763 -0.975133868867925 -0.535422096111111 -0.402332301666667 -0.517025245833333
"15" "fbodygyromeanz" -0.958190099861111 -0.966731518305085 -0.96826485509434 -0.461464065555556 -0.18319480152381 -0.485701745833333
"15" "fbodyaccmagmean" -0.956001034027778 -0.949752001322034 -0.960337344339623 -0.275156242062037 0.331150229285714 -0.165242147958333
"15" "fbodybodyaccjerkmagmean" -0.973681222777778 -0.984689437118644 -0.979078785660377 -0.289753952407407 0.158413334683333 -0.261956679958333
"15" "fbodybodygyromagmean" -0.946812642361111 -0.973762179830509 -0.956733900188679 -0.489166383703704 -0.373898631190476 -0.45369356625
"15" "fbodybodygyrojerkmagmean" -0.975727853888889 -0.990180959322034 -0.983188091886792 -0.645075178148148 -0.565396130714286 -0.731422357916667
"16" "tbodyaccmeanx" 0.274227162571429 0.280768574492754 0.283497402948718 0.276023564509804 0.295586802191489 0.255986102627451
"16" "tbodyaccmeany" -0.0166103510562857 -0.0102497939956522 -0.0165999672935897 -0.0204286929452941 -0.0183898583787234 -0.0143654945011765
"16" "tbodyaccmeanz" -0.107310493242857 -0.0891404038405797 -0.103657729076923 -0.108804049803922 -0.119873705148936 -0.124074517745098
"16" "tgravityaccmeanx" -0.206783742242857 0.942457377971014 0.941587749358974 0.925981326078431 0.917818427021277 0.826874282745098
"16" "tgravityaccmeany" -0.0199270225714286 -0.086588253942029 -0.0578867045 -0.0668246472745098 -0.0584832676382979 -0.0805926025490196
"16" "tgravityaccmeanz" 0.893884468571429 0.0892682200463768 -0.166737468166667 -0.217351194313725 -0.225382496382979 -0.379059698039216
"16" "tbodyaccjerkmeanx" 0.0783960268571429 0.0734346720289855 0.0736438905641026 0.0770223771764706 0.0907857064255319 0.0762526677
"16" "tbodyaccjerkmeany" 0.0132805054325714 0.00985642890855072 0.0120767950358846 0.00968444678235294 -0.0148114530276596 0.0173729333352941
"16" "tbodyaccjerkmeanz" -0.00154105089764286 -0.0115030575052174 -0.00476310557910256 0.00360803282352941 -0.029312256293617 0.0380533591627451
"16" "tbodygyromeanx" -0.0161545406857143 -0.0412014042275362 -0.0299337294166667 -0.0151721912792157 -0.0225373369978723 0.0718408878078431
"16" "tbodygyromeany" -0.113675060885714 -0.0574525433043478 -0.068667733 -0.0695955689607843 -0.068264792706383 -0.0486136789705882
"16" "tbodygyromeanz" 0.0966210349428571 0.0795736310463768 0.0867342708846154 0.0818650735686274 0.0835380057 -0.00779288021764706
"16" "tbodygyrojerkmeanx" -0.1022095722 -0.0957204520289855 -0.100107332602564 -0.110917348282353 -0.103904044543617 -0.140908293613922
"16" "tbodygyrojerkmeany" -0.0347735325871429 -0.0450369280637681 -0.0424982241410256 -0.0433876843176471 -0.0567686629753191 -0.0296211298558824
"16" "tbodygyrojerkmeanz" -0.0576790435142857 -0.0588371273536232 -0.0544335294410256 -0.0532986670705882 -0.0612136932929787 -0.035416300054902
"16" "tbodyaccmagmean" -0.961834634857143 -0.961879680724638 -0.969948825128205 -0.258766694117647 0.191079793587447 -0.233990331568627
"16" "tgravityaccmagmean" -0.961834634857143 -0.961879680724638 -0.969948825128205 -0.258766694117647 0.191079793587447 -0.233990331568627
"16" "tbodyaccjerkmagmean" -0.988349656571429 -0.987472699130435 -0.989205231794872 -0.363144483529412 -0.165908810808511 -0.48321905
"16" "tbodygyromagmean" -0.951777099571429 -0.946417382463768 -0.972528178205128 -0.485931932745098 -0.309820427234043 -0.308260568039216
"16" "tbodygyrojerkmagmean" -0.990839526285714 -0.992444606231884 -0.992848576025641 -0.671541834117647 -0.590896636382979 -0.737705162156863
"16" "fbodyaccmeanx" -0.980213187428571 -0.987043828985507 -0.989427670897436 -0.394790433529412 0.0368263528276596 -0.474984014705882
"16" "fbodyaccmeany" -0.963635575142857 -0.961456685507246 -0.96931401525641 -0.321500667843137 -0.134598352726809 -0.268063812745098
"16" "fbodyaccmeanz" -0.974580069142857 -0.959552230434783 -0.969999504230769 -0.244363048235294 -0.04769426376 -0.335853041176471
"16" "fbodyaccjerkmeanx" -0.988580046285714 -0.990964251304348 -0.991038638974359 -0.44140618254902 -0.155444882765957 -0.546088862941176
"16" "fbodyaccjerkmeany" -0.984752927142857 -0.981752167391304 -0.982425403974359 -0.454270822156863 -0.289957855489362 -0.468605205294118
"16" "fbodyaccjerkmeanz" -0.985544945285714 -0.981178036811594 -0.986091891538462 -0.422332394117647 -0.241974080021277 -0.565220840588235
"16" "fbodygyromeanx" -0.975892407428571 -0.978632856956522 -0.973157351666667 -0.59574648627451 -0.420844008625532 -0.53239971627451
"16" "fbodygyromeany" -0.976092920571429 -0.96679600173913 -0.983594244615385 -0.619731930392157 -0.479512983617021 -0.642018064117647
"16" "fbodygyromeanz" -0.985957788 -0.960058264057971 -0.98363927 -0.432885310980392 -0.375000625531915 -0.492427493529412
"16" "fbodyaccmagmean" -0.968020521285714 -0.958335480724638 -0.971082558076923 -0.410463241960784 0.114032088546809 -0.370649738235294
"16" "fbodybodyaccjerkmagmean" -0.987514525142857 -0.983968635942029 -0.986502687948718 -0.378278490588235 -0.0745659082223404 -0.475597717843137
"16" "fbodybodygyromagmean" -0.970249638857143 -0.954060994347826 -0.975448632179487 -0.669228540784314 -0.488253939574468 -0.630546675490196
"16" "fbodybodygyrojerkmagmean" -0.988695277714286 -0.989363136376812 -0.99117243 -0.72068229 -0.58966315 -0.787833632352941
"17" "tbodyaccmeanx" 0.269780085577465 0.2773570196875 0.277942503333333 0.272341855245902 0.29391828326087 0.252604768583333
"17" "tbodyaccmeany" -0.0168462006729577 -0.014156274084375 -0.0174120064169231 -0.0184875403339344 -0.0167359404347826 -0.0228645614308333
"17" "tbodyaccmeanz" -0.107006279704225 -0.11362408509375 -0.111432145565 -0.109792122032787 -0.0892432745173913 -0.121290442104167
"17" "tgravityaccmeanx" -0.19913309 0.94488374765625 0.904678547435897 0.92811236852459 0.928817578043478 0.853530565833333
"17" "tgravityaccmeany" 0.658792072253521 -0.002814673171875 -0.257486817948718 -0.179927382704918 -0.151077057652174 -0.284153753333333
"17" "tgravityaccmeanz" 0.722657502112676 -0.135803881679687 -0.202687757012821 -0.190265949622951 -0.160962985956522 -0.298171464166667
"17" "tbodyaccjerkmeanx" 0.077908974656338 0.075070986171875 0.0740864955641026 0.0773188580032787 0.118250858006522 0.07680441704375
"17" "tbodyaccjerkmeany" 0.00706867100408451 0.0056097104915625 0.00657853452564103 0.0130098548360656 -0.0113826178208696 0.03083565139375
"17" "tbodyaccjerkmeanz" -0.000143542544507042 -0.0015544841534375 -0.00403599594166667 0.0243753334442623 -0.00939838078195652 0.00759533846458334
"17" "tbodygyromeanx" -0.0234756467113239 -0.042549159015625 -0.0269576937130769 -0.00922265519180328 0.0677728390673913 -0.0304250571395833
"17" "tbodygyromeany" -0.0944580192535211 -0.0669245931234375 -0.0770632126371795 -0.0839773343770492 -0.123517195928261 -0.0548455941370417
"17" "tbodygyromeanz" 0.111440490309859 0.0860053803375 0.0880561869358974 0.0757132656704918 0.0162878745776087 0.0560931358145833
"17" "tbodygyrojerkmeanx" -0.102049763957746 -0.094247696875 -0.101289168653846 -0.109959237927869 -0.1077700285 -0.142655397660417
"17" "tbodygyrojerkmeany" -0.0361961143943662 -0.0411134199378125 -0.0404518753974359 -0.0379251328622951 -0.0381702367441304 -0.0414496328508333
"17" "tbodygyrojerkmeanz" -0.0604927046338028 -0.051090324421875 -0.0546331330897436 -0.0513807166754098 -0.0582518846641304 -0.0223482086545833
"17" "tbodyaccmagmean" -0.953021411126761 -0.97274734640625 -0.977635981410256 -0.151151487704918 0.148951103536087 -0.0128062276916667
"17" "tgravityaccmagmean" -0.953021411126761 -0.97274734640625 -0.977635981410256 -0.151151487704918 0.148951103536087 -0.0128062276916667
"17" "tbodyaccjerkmagmean" -0.981607627887324 -0.99281471515625 -0.991742753589744 -0.301093269180328 -0.221631694184783 -0.357233897916667
"17" "tbodygyromagmean" -0.960733121690141 -0.967177744375 -0.978184576538462 -0.335009836885246 -0.232641763307609 -0.235191249091667
"17" "tbodygyrojerkmagmean" -0.985542411126761 -0.996334795 -0.993672973717949 -0.517167440655738 -0.540325787826087 -0.637367490625
"17" "fbodyaccmeanx" -0.974359280140845 -0.9939693815625 -0.990927533846154 -0.360991674918033 -0.0226239171245652 -0.1397522212625
"17" "fbodyaccmeany" -0.954648102253521 -0.96992798921875 -0.97417056948718 -0.0650267622126229 -0.130272514565217 -0.1175197356
"17" "fbodyaccmeanz" -0.965406091549296 -0.97484160453125 -0.980231575769231 -0.382832802295082 -0.3180818605 -0.3999234945625
"17" "fbodyaccjerkmeanx" -0.98147206915493 -0.99454262109375 -0.992129225769231 -0.423446094590164 -0.215092049054348 -0.360272225833333
"17" "fbodyaccjerkmeany" -0.977212387746479 -0.9883274196875 -0.986278342435897 -0.194232721737705 -0.351268404347826 -0.37705192875
"17" "fbodyaccjerkmeanz" -0.98038005915493 -0.9888280653125 -0.989563633076923 -0.523427055737705 -0.498668458043478 -0.633017707916667
"17" "fbodygyromeanx" -0.971949211126761 -0.98841106765625 -0.980696264102564 -0.40771670852459 -0.316412962967391 -0.416223018291667
"17" "fbodygyromeany" -0.973669098591549 -0.98879397953125 -0.987334041282051 -0.490166286557377 -0.451126869347826 -0.521435415208333
"17" "fbodygyromeanz" -0.976164852112676 -0.98161709828125 -0.985954978205128 -0.398809217540984 -0.403380386086957 -0.324273713333333
"17" "fbodyaccmagmean" -0.961046326338028 -0.973626755 -0.980967748205128 -0.429380043442623 0.0580680522108696 -0.150305643291667
"17" "fbodybodyaccjerkmagmean" -0.979687318732394 -0.99142725046875 -0.990162798846154 -0.335938891803279 -0.188680399771739 -0.360299853125
"17" "fbodybodygyromagmean" -0.969014444788732 -0.98336929234375 -0.984291131538461 -0.518618058688525 -0.40943875826087 -0.504066956875
"17" "fbodybodygyrojerkmagmean" -0.982765526478873 -0.995204564375 -0.992723939358974 -0.582711859672131 -0.57734888 -0.669008763541667
"18" "tbodyaccmeanx" 0.274691576923077 0.27727001877193 0.278458805890411 0.273887758571429 0.288439468909091 0.265401201896552
"18" "tbodyaccmeany" -0.0173937684615385 -0.0128691279736842 -0.0166353518150685 -0.0178023631866071 -0.0168666920221818 -0.0222060684378914
"18" "tbodyaccmeanz" -0.107698927907692 -0.111904775824561 -0.108453355945205 -0.104218315464286 -0.1033908092 -0.112655891327586
"18" "tgravityaccmeanx" -0.220600509076923 0.909816469298246 0.947573239863014 0.92386524875 0.932277478363636 0.883330258448276
"18" "tgravityaccmeany" 0.719755403692308 0.12988647622807 -0.204206320958904 -0.254317085892857 -0.225809125454545 -0.316619946206897
"18" "tgravityaccmeanz" 0.605495317692308 0.161877417894737 -0.0485767106575342 -0.0609313415892857 -0.0493636733454545 -0.106112549189655
"18" "tbodyaccjerkmeanx" 0.0749985010769231 0.076622889 0.0753539482328767 0.0767524278392857 0.0809044045254545 0.0812402028517241
"18" "tbodyaccjerkmeany" 0.0117018961415385 0.00694560289491228 0.0104698718417123 0.0282745481892857 -0.000757069449090909 0.0211654691775862
"18" "tbodyaccjerkmeanz" -0.00121344813430769 0.00278757042058246 -0.00181640480191781 0.010685091 -0.01417699182 0.0093589662862069
"18" "tbodygyromeanx" -0.02517618068 -0.0333057034385965 -0.0265873248835616 -0.0399399716026786 -0.0576548655654545 -0.0470683915017241
"18" "tbodygyromeany" -0.0837587308153846 -0.0685796341105263 -0.0732260127945206 -0.0613727362975 -0.0636214336761818 -0.0526133819862069
"18" "tbodygyromeanz" 0.0937781948153846 0.0848140511754386 0.0843190675616438 0.0944718394625 0.0987471683127273 0.0906736478431034
"18" "tbodygyrojerkmeanx" -0.0997154236307692 -0.0954723233684211 -0.0987174024657534 -0.0966435295642857 -0.0836566573181818 -0.0899953036658621
"18" "tbodygyrojerkmeany" -0.0393440191846154 -0.0397125591491228 -0.0406573412739726 -0.0433771125875 -0.0509120258890909 -0.0527472610827586
"18" "tbodygyrojerkmeanz" -0.0593135986615385 -0.0523030404789474 -0.0532384453013699 -0.0502631568175 -0.0570591813909091 -0.0692536211396552
"18" "tbodyaccmagmean" -0.986456241538462 -0.983674151754386 -0.972607495342466 -0.287908078035714 -0.293531973636364 -0.279146312758621
"18" "tgravityaccmagmean" -0.986456241538462 -0.983674151754386 -0.972607495342466 -0.287908078035714 -0.293531973636364 -0.279146312758621
"18" "tbodyaccjerkmagmean" -0.98832154 -0.989869574561404 -0.98596529369863 -0.379269262142857 -0.466516044 -0.601463948275862
"18" "tbodygyromagmean" -0.980740846769231 -0.977634992105263 -0.963006793150685 -0.500471147857143 -0.381022814727273 -0.3691086
"18" "tbodygyrojerkmagmean" -0.993095122615385 -0.994873439824561 -0.988685954931507 -0.636485896964286 -0.701663073636364 -0.781652689310345
"18" "fbodyaccmeanx" -0.985179972153846 -0.993144920175439 -0.990409919315068 -0.37147515625 -0.350086793272727 -0.465097261896552
"18" "fbodyaccmeany" -0.984909884615385 -0.976538530350877 -0.961239135479452 -0.24360627125 -0.309049613818182 -0.363450742586207
"18" "fbodyaccmeanz" -0.988606906307692 -0.982996441403509 -0.975772813972603 -0.48977105125 -0.505824358 -0.522728377068965
"18" "fbodyaccjerkmeanx" -0.986404709384615 -0.991924709824561 -0.989544971232877 -0.414797154464286 -0.412728286727273 -0.589410590172414
"18" "fbodyaccjerkmeany" -0.985865325230769 -0.983642391578947 -0.975243689589041 -0.361908549464286 -0.465982666363636 -0.579650286034483
"18" "fbodyaccjerkmeanz" -0.989116865846154 -0.988689671578947 -0.986265653561644 -0.601147246785714 -0.622135895090909 -0.736149274137931
"18" "fbodygyromeanx" -0.992436927692308 -0.989961500350877 -0.964428926438356 -0.609673434464286 -0.489232274509091 -0.59232371
"18" "fbodygyromeany" -0.985611171384615 -0.988702701403509 -0.983561159726027 -0.570898150714286 -0.641527595090909 -0.649817266551724
"18" "fbodygyromeanz" -0.984999291538462 -0.983027386491228 -0.974294413013699 -0.538152344821429 -0.447030699454545 -0.504364096896552
"18" "fbodyaccmagmean" -0.986788412 -0.984781467192982 -0.976797646027397 -0.424386734107143 -0.241973534781818 -0.436561064482759
"18" "fbodybodyaccjerkmagmean" -0.988548418307692 -0.990407075964912 -0.984987073150685 -0.41403775125 -0.3833987134 -0.574481396551724
"18" "fbodybodygyromagmean" -0.984329092153846 -0.986535242105263 -0.972352593013699 -0.620331394285714 -0.604735414363636 -0.654029089310345
"18" "fbodybodygyrojerkmagmean" -0.991901007538462 -0.99480818754386 -0.988960668767123 -0.710596311071429 -0.744236045090909 -0.826193160862069
"19" "tbodyaccmeanx" 0.272653733493976 0.273830316164384 0.27817226 0.273931172307692 0.262688053871795 0.242118808925
"19" "tbodyaccmeany" -0.0171426864421687 -0.016739260030137 -0.0154244056945205 -0.0191773587903846 -0.0145942275069487 -0.0303986615775
"19" "tbodyaccmeanz" -0.10898146186747 -0.10870765430137 -0.10904190460274 -0.122736673192308 -0.133695240660974 -0.151054607725
